Seasonal,T24Seasonal,T24Dry,T24Dew,Hour,Date,WeekDay,Month
1182,1078,42,30,12,16,7,2
1403,1371,43,30,13,16,7,2
1695,1545,45,30,14,16,7,2
1906,1782,46,30,15,16,7,2
1921,1880,46,30,16,16,7,2
1517,1621,46,31,17,16,7,2
324,549,44,31,18,16,7,2
0,0,42,30,19,16,7,2
415,375,41,31,20,16,7,2
950,910,39,31,21,16,7,2
1641,1673,37,30,22,16,7,2
2559,2752,36,30,23,16,7,2
3477,3911,35,30,24,16,7,2
5987,4592,35,29,1,17,1,2
6374,5047,36,27,2,17,1,2
6556,5289,35,28,3,17,1,2
6604,5370,34,29,4,17,1,2
6463,5221,33,29,5,17,1,2
6051,4754,33,27,6,17,1,2
5417,4001,32,28,7,17,1,2
4615,3112,32,28,8,17,1,2
3499,2074,31,27,9,17,1,2
2610,1419,32,27,10,17,1,2
2125,1177,32,26,11,17,1,2
1860,1182,33,25,12,17,1,2
1823,1403,34,24,13,17,1,2
2057,1695,35,24,14,17,1,2
2271,1906,36,24,15,17,1,2
2262,1921,36,21,16,17,1,2
1788,1517,36,20,17,17,1,2
517,324,35,20,18,17,1,2
0,0,34,20,19,17,1,2
438,415,33,19,20,17,1,2
1024,950,32,18,21,17,1,2
1847,1641,32,18,22,17,1,2
2868,2559,30,17,23,17,1,2
3866,3477,29,17,24,17,1,2
4984,5987,28,15,1,18,2,2
5345,6374,27,13,2,18,2,2
5496,6556,26,12,3,18,2,2
5475,6604,25,10,4,18,2,2
5179,6463,24,9,5,18,2,2
4386,6051,22,9,6,18,2,2
3195,5417,21,9,7,18,2,2
2316,4615,20,10,8,18,2,2
1682,3499,19,9,9,18,2,2
1371,2610,19,8,10,18,2,2
1273,2125,20,7,11,18,2,2
1403,1860,20,7,12,18,2,2
1731,1823,21,6,13,18,2,2
2045,2057,22,6,14,18,2,2
2348,2271,22,6,15,18,2,2
2427,2262,23,4,16,18,2,2
2020,1788,23,2,17,18,2,2
660,517,22,1,18,18,2,2
0,0,21,1,19,18,2,2
485,438,20,0,20,18,2,2
1163,1024,19,0,21,18,2,2
2225,1847,18,0,22,18,2,2
3514,2868,17,0,23,18,2,2
4735,3866,16,-1,24,18,2,2
4638,4984,15,0,1,19,3,2
5054,5345,15,-1,2,19,3,2
5256,5496,14,-1,3,19,3,2
5259,5475,14,-1,4,19,3,2
4915,5179,14,-1,5,19,3,2
3917,4386,14,-1,6,19,3,2
2303,3195,13,-1,7,19,3,2
1340,2316,13,-2,8,19,3,2
1156,1682,14,-1,9,19,3,2
1251,1371,17,-1,10,19,3,2
1320,1273,20,0,11,19,3,2
1463,1403,23,-1,12,19,3,2
1667,1731,25,0,13,19,3,2
1682,2045,27,-1,14,19,3,2
1765,2348,29,0,15,19,3,2
1765,2427,29,-1,16,19,3,2
1343,2020,29,-2,17,19,3,2
254,660,29,-2,18,19,3,2
0,0,27,-1,19,19,3,2
480,485,26,0,20,19,3,2
1255,1163,25,0,21,19,3,2
2339,2225,25,0,22,19,3,2
3752,3514,23,2,23,19,3,2
5018,4735,23,2,24,19,3,2
6499,4638,22,3,1,20,4,2
6935,5054,23,4,2,20,4,2
7109,5256,23,4,3,20,4,2
7034,5259,24,6,4,20,4,2
6658,4915,24,7,5,20,4,2
5580,3917,24,8,6,20,4,2
3876,2303,24,8,7,20,4,2
2743,1340,24,9,8,20,4,2
2331,1156,25,11,9,20,4,2
2172,1251,30,14,10,20,4,2
2018,1320,34,18,11,20,4,2
2007,1463,38,22,12,20,4,2
2097,1667,40,24,13,20,4,2
2128,1682,42,25,14,20,4,2
2207,1765,42,27,15,20,4,2
2279,1765,42,29,16,20,4,2
1876,1343,41,33,17,20,4,2
702,254,40,34,18,20,4,2
0,0,39,36,19,20,4,2
352,480,39,37,20,20,4,2
967,1255,40,38,21,20,4,2
2008,2339,39,38,22,20,4,2
3342,3752,39,38,23,20,4,2
4596,5018,40,38,24,20,4,2
5506,6499,39,37,1,21,5,2
5954,6935,39,35,2,21,5,2
6177,7109,37,32,3,21,5,2
6174,7034,35,29,4,21,5,2
5810,6658,35,28,5,21,5,2
4751,5580,33,25,6,21,5,2
3094,3876,32,23,7,21,5,2
2041,2743,30,20,8,21,5,2
1663,2331,30,18,9,21,5,2
1642,2172,31,16,10,21,5,2
1671,2018,31,16,11,21,5,2
1819,2007,32,15,12,21,5,2
2008,2097,32,13,13,21,5,2
2132,2128,31,13,14,21,5,2
2553,2207,31,12,15,21,5,2
2270,2279,31,11,16,21,5,2
1975,1876,30,11,17,21,5,2
766,702,29,10,18,21,5,2
0,0,28,10,19,21,5,2
298,352,27,10,20,21,5,2
936,967,27,10,21,21,5,2
1928,2008,26,11,22,21,5,2
3283,3342,25,11,23,21,5,2
4555,4596,25,12,24,21,5,2
4023,5506,25,12,1,22,6,2
4466,5954,25,12,2,22,6,2
4690,6177,24,12,3,22,6,2
4715,6174,24,11,4,22,6,2
4406,5810,24,11,5,22,6,2
3416,4751,23,10,6,22,6,2
1901,3094,23,10,7,22,6,2
911,2041,23,9,8,22,6,2
618,1663,23,9,9,22,6,2
595,1642,24,10,10,22,6,2
689,1671,25,9,11,22,6,2
895,1819,26,10,12,22,6,2
1194,2008,27,10,13,22,6,2
1423,2132,27,10,14,22,6,2
1659,2553,28,10,15,22,6,2
1750,2270,29,11,16,22,6,2
1464,1975,28,11,17,22,6,2
500,766,27,11,18,22,6,2
0,0,26,10,19,22,6,2
429,298,24,11,20,22,6,2
1012,936,24,11,21,22,6,2
1850,1928,25,12,22,22,6,2
2939,3283,25,13,23,22,6,2
4094,4555,24,13,24,22,6,2
4394,4023,24,13,1,23,7,2
4888,4466,24,14,2,23,7,2
5198,4690,24,15,3,23,7,2
5310,4715,23,15,4,23,7,2
5221,4406,23,15,5,23,7,2
4875,3416,23,15,6,23,7,2
4101,1901,22,15,7,23,7,2
3265,911,22,15,8,23,7,2
2223,618,25,16,9,23,7,2
1565,595,29,18,10,23,7,2
1272,689,32,19,11,23,7,2
1236,895,33,19,12,23,7,2
1355,1194,35,19,13,23,7,2
1546,1423,36,19,14,23,7,2
1711,1659,37,20,15,23,7,2
1718,1750,36,20,16,23,7,2
1312,1464,36,20,17,23,7,2
338,500,35,20,18,23,7,2
0,0,35,20,19,23,7,2
475,429,34,22,20,23,7,2
1105,1012,33,22,21,23,7,2
1918,1850,32,23,22,23,7,2
2873,2939,32,23,23,23,7,2
3916,4094,32,23,24,23,7,2
5184,4394,32,24,1,24,1,2
5717,4888,32,24,2,24,1,2
6016,5198,32,24,3,24,1,2
6138,5310,32,24,4,24,1,2
6094,5221,32,24,5,24,1,2
5843,4875,32,25,6,24,1,2
5355,4101,32,25,7,24,1,2
4756,3265,32,25,8,24,1,2
3723,2223,33,26,9,24,1,2
2858,1565,33,27,10,24,1,2
2365,1272,34,28,11,24,1,2
1996,1236,34,29,12,24,1,2
1840,1355,35,29,13,24,1,2
1952,1546,35,31,14,24,1,2
2125,1711,35,31,15,24,1,2
2116,1718,35,31,16,24,1,2
1700,1312,35,31,17,24,1,2
511,338,35,31,18,24,1,2
0,0,34,31,19,24,1,2
486,475,33,31,20,24,1,2
1220,1105,33,32,21,24,1,2
2248,1918,33,32,22,24,1,2
3400,2873,33,32,23,24,1,2
4447,3916,34,32,24,24,1,2
5691,5184,34,32,1,25,2,2
6139,5717,34,32,2,25,2,2
6312,6016,34,33,3,25,2,2
6271,6138,34,33,4,25,2,2
5881,6094,34,33,5,25,2,2
4725,5843,35,33,6,25,2,2
2859,5355,35,33,7,25,2,2
1935,4756,35,33,8,25,2,2
1790,3723,35,33,9,25,2,2
1738,2858,35,33,10,25,2,2
1785,2365,35,33,11,25,2,2
1866,1996,35,33,12,25,2,2
2017,1840,35,33,13,25,2,2
2100,1952,34,32,14,25,2,2
2174,2125,35,31,15,25,2,2
2181,2116,35,31,16,25,2,2
1732,1700,34,31,17,25,2,2
615,511,34,31,18,25,2,2
0,0,33,30,19,25,2,2
424,486,33,29,20,25,2,2
1126,1220,32,28,21,25,2,2
2318,2248,32,28,22,25,2,2
3698,3400,32,28,23,25,2,2
4925,4447,32,28,24,25,2,2
5698,5691,31,28,1,26,3,2
6077,6139,31,27,2,26,3,2
6267,6312,31,26,3,26,3,2
6269,6271,31,26,4,26,3,2
5890,5881,30,25,5,26,3,2
4717,4725,30,25,6,26,3,2
2818,2859,29,25,7,26,3,2
1839,1935,29,24,8,26,3,2
1764,1790,30,25,9,26,3,2
1875,1738,33,25,10,26,3,2
1888,1785,35,26,11,26,3,2
2019,1866,37,27,12,26,3,2
2098,2017,37,28,13,26,3,2
2145,2100,38,28,14,26,3,2
2271,2174,38,28,15,26,3,2
2217,2181,37,28,16,26,3,2
1800,1732,38,28,17,26,3,2
662,615,37,28,18,26,3,2
0,0,37,29,19,26,3,2
377,424,36,29,20,26,3,2
1072,1126,36,29,21,26,3,2
2139,2318,35,29,22,26,3,2
3573,3698,34,29,23,26,3,2
4854,4925,34,29,24,26,3,2
6027,5698,33,29,1,27,4,2
6447,6077,33,28,2,27,4,2
6649,6267,32,28,3,27,4,2
6660,6269,31,28,4,27,4,2
6334,5890,32,28,5,27,4,2
5202,4717,32,28,6,27,4,2
3354,2818,31,28,7,27,4,2
2213,1839,31,28,8,27,4,2
1805,1764,33,29,9,27,4,2
1604,1875,34,29,10,27,4,2
1392,1888,37,29,11,27,4,2
1318,2019,38,28,12,27,4,2
1352,2098,39,28,13,27,4,2
1379,2145,39,28,14,27,4,2
1481,2271,39,28,15,27,4,2
1445,2217,39,28,16,27,4,2
1060,1800,39,28,17,27,4,2
243,662,38,28,18,27,4,2
0,0,37,27,19,27,4,2
514,377,36,27,20,27,4,2
1317,1072,36,27,21,27,4,2
2477,2139,35,27,22,27,4,2
3908,3573,35,27,23,27,4,2
5222,4854,35,28,24,27,4,2
5265,6027,35,29,1,28,5,2
5682,6447,35,30,2,28,5,2
5955,6649,35,31,3,28,5,2
5982,6660,35,32,4,28,5,2
5580,6334,35,32,5,28,5,2
4508,5202,35,33,6,28,5,2
2645,3354,36,34,7,28,5,2
1620,2213,36,35,8,28,5,2
1324,1805,38,36,9,28,5,2
1282,1604,38,37,10,28,5,2
1272,1392,39,37,11,28,5,2
1391,1318,39,37,12,28,5,2
1634,1352,39,38,13,28,5,2
1831,1379,40,38,14,28,5,2
2043,1481,39,37,15,28,5,2
2026,1445,39,37,16,28,5,2
1649,1060,38,37,17,28,5,2
689,243,38,37,18,28,5,2
0,0,37,36,19,28,5,2
308,514,37,36,20,28,5,2
904,1317,37,36,21,28,5,2
1951,2477,36,35,22,28,5,2
3429,3908,36,35,23,28,5,2
4604,5222,36,34,24,28,5,2
5187,5265,35,34,1,1,6,3
5554,5682,35,34,2,1,6,3
5767,5955,34,34,3,1,6,3
5754,5982,34,33,4,1,6,3
5381,5580,34,33,5,1,6,3
4296,4508,33,32,6,1,6,3
2520,2645,33,32,7,1,6,3
1497,1620,33,32,8,1,6,3
1242,1324,33,32,9,1,6,3
1119,1282,34,33,10,1,6,3
1062,1272,36,33,11,1,6,3
1170,1391,38,34,12,1,6,3
1316,1634,39,35,13,1,6,3
1362,1831,41,35,14,1,6,3
1452,2043,42,35,15,1,6,3
1446,2026,42,35,16,1,6,3
1121,1649,41,35,17,1,6,3
367,689,40,35,18,1,6,3
0,0,40,34,19,1,6,3
420,308,39,33,20,1,6,3
1008,904,38,33,21,1,6,3
1853,1951,37,33,22,1,6,3
2965,3429,37,33,23,1,6,3
4113,4604,36,33,24,1,6,3
4057,5187,36,33,1,2,7,3
4563,5554,36,32,2,2,7,3
4799,5767,36,32,3,2,7,3
4878,5754,35,32,4,2,7,3
4798,5381,35,31,5,2,7,3
4342,4296,34,30,6,2,7,3
3697,2520,34,30,7,2,7,3
2803,1497,35,30,8,2,7,3
1960,1242,36,30,9,2,7,3
1371,1119,37,30,10,2,7,3
1224,1062,39,29,11,2,7,3
1280,1170,40,28,12,2,7,3
1489,1316,41,27,13,2,7,3
1689,1362,40,26,14,2,7,3
1796,1452,40,26,15,2,7,3
1770,1446,40,25,16,2,7,3
1410,1121,40,25,17,2,7,3
555,367,39,25,18,2,7,3
0,0,38,25,19,2,7,3
368,420,37,26,20,2,7,3
871,1008,37,26,21,2,7,3
1552,1853,36,26,22,2,7,3
2471,2965,35,26,23,2,7,3
3481,4113,35,26,24,2,7,3
4836,4057,35,25,1,3,1,3
5302,4563,34,25,2,3,1,3
5533,4799,34,25,3,3,1,3
5579,4878,33,25,4,3,1,3
5542,4798,33,25,5,3,1,3
5211,4342,33,25,6,3,1,3
4732,3697,32,24,7,3,1,3
4005,2803,32,24,8,3,1,3
3076,1960,34,24,9,3,1,3
2495,1371,35,25,10,3,1,3
2292,1224,36,24,11,3,1,3
2243,1280,37,24,12,3,1,3
2289,1489,38,24,13,3,1,3
2452,1689,39,25,14,3,1,3
2572,1796,38,25,15,3,1,3
2471,1770,38,25,16,3,1,3
1942,1410,38,26,17,3,1,3
834,555,37,25,18,3,1,3
0,0,37,25,19,3,1,3
283,368,36,25,20,3,1,3
955,871,35,25,21,3,1,3
1895,1552,34,24,22,3,1,3
3107,2471,33,25,23,3,1,3
4220,3481,32,24,24,3,1,3
6238,4836,32,24,1,4,2,3
6580,5302,31,23,2,4,2,3
6686,5533,31,23,3,4,2,3
6615,5579,30,23,4,4,2,3
6179,5542,30,22,5,4,2,3
4950,5211,30,22,6,4,2,3
3076,4732,30,22,7,4,2,3
2056,4005,29,22,8,4,2,3
1880,3076,30,21,9,4,2,3
1854,2495,31,22,10,4,2,3
1837,2292,32,23,11,4,2,3
1922,2243,34,24,12,4,2,3
2044,2289,36,24,13,4,2,3
2181,2452,37,24,14,4,2,3
2364,2572,37,26,15,4,2,3
2283,2471,37,26,16,4,2,3
1948,1942,36,25,17,4,2,3
887,834,35,26,18,4,2,3
0,0,33,26,19,4,2,3
283,283,33,26,20,4,2,3
981,955,32,25,21,4,2,3
2149,1895,32,24,22,4,2,3
3655,3107,31,23,23,4,2,3
4949,4220,31,23,24,4,2,3
5069,6238,30,21,1,5,3,3
5462,6580,30,21,2,5,3,3
5605,6686,30,21,3,5,3,3
5640,6615,29,20,4,5,3,3
5250,6179,28,20,5,5,3,3
4115,4950,28,19,6,5,3,3
2314,3076,28,18,7,5,3,3
1335,2056,28,19,8,5,3,3
1230,1880,29,19,9,5,3,3
1281,1854,31,20,10,5,3,3
1355,1837,32,20,11,5,3,3
1571,1922,34,20,12,5,3,3
1821,2044,36,21,13,5,3,3
1942,2181,37,21,14,5,3,3
2113,2364,36,21,15,5,3,3
2142,2283,37,21,16,5,3,3
1780,1948,36,21,17,5,3,3
860,887,34,21,18,5,3,3
0,0,33,21,19,5,3,3
245,283,32,21,20,5,3,3
939,981,31,21,21,5,3,3
2034,2149,31,21,22,5,3,3
3479,3655,31,20,23,5,3,3
4727,4949,31,20,24,5,3,3
6238,5069,30,20,1,6,4,3
6635,5462,30,20,2,6,4,3
6882,5605,29,20,3,6,4,3
6848,5640,30,20,4,6,4,3
6437,5250,29,20,5,6,4,3
5300,4115,29,20,6,6,4,3
3407,2314,30,21,7,6,4,3
2265,1335,30,21,8,6,4,3
1981,1230,32,21,9,6,4,3
1922,1281,34,23,10,6,4,3
1800,1355,37,23,11,6,4,3
1835,1571,39,24,12,6,4,3
1994,1821,41,25,13,6,4,3
2005,1942,43,25,14,6,4,3
2078,2113,42,27,15,6,4,3
1948,2142,43,27,16,6,4,3
1491,1780,43,27,17,6,4,3
628,860,42,27,18,6,4,3
0,0,40,27,19,6,4,3
358,245,39,27,20,6,4,3
1054,939,39,28,21,6,4,3
2202,2034,38,29,22,6,4,3
3605,3479,37,29,23,6,4,3
4988,4727,36,29,24,6,4,3
6166,6238,35,28,1,7,5,3
6577,6635,34,28,2,7,5,3
6757,6882,34,30,3,7,5,3
6737,6848,35,30,4,7,5,3
6354,6437,35,31,5,7,5,3
5198,5300,35,31,6,7,5,3
3294,3407,35,32,7,7,5,3
2179,2265,35,32,8,7,5,3
1849,1981,36,32,9,7,5,3
1649,1922,37,32,10,7,5,3
1513,1800,37,32,11,7,5,3
1490,1835,38,31,12,7,5,3
1613,1994,39,31,13,7,5,3
1698,2005,39,29,14,7,5,3
1826,2078,39,29,15,7,5,3
1799,1948,38,30,16,7,5,3
1452,1491,37,29,17,7,5,3
639,628,36,30,18,7,5,3
0,0,35,30,19,7,5,3
374,358,35,30,20,7,5,3
1134,1054,35,29,21,7,5,3
2342,2202,35,29,22,7,5,3
3811,3605,34,29,23,7,5,3
5086,4988,34,28,24,7,5,3
4949,6166,34,28,1,8,6,3
5473,6577,34,28,2,8,6,3
5626,6757,33,27,3,8,6,3
5632,6737,33,27,4,8,6,3
5256,6354,32,26,5,8,6,3
4260,5198,32,27,6,8,6,3
2843,3294,32,26,7,8,6,3
1791,2179,31,26,8,8,6,3
1066,1849,31,26,9,8,6,3
622,1649,32,27,10,8,6,3
373,1513,33,27,11,8,6,3
276,1490,34,28,12,8,6,3
421,1613,34,28,13,8,6,3
599,1698,34,28,14,8,6,3
954,1826,33,29,15,8,6,3
1213,1799,33,29,16,8,6,3
1130,1452,33,29,17,8,6,3
601,639,33,29,18,8,6,3
0,0,32,28,19,8,6,3
501,374,31,29,20,8,6,3
1199,1134,32,28,21,8,6,3
2135,2342,31,28,22,8,6,3
3323,3811,31,28,23,8,6,3
4467,5086,31,28,24,8,6,3
3289,4949,31,28,1,9,7,3
3755,5473,30,28,2,9,7,3
4005,5626,30,28,3,9,7,3
4061,5632,30,27,4,9,7,3
3925,5256,30,28,5,9,7,3
3451,4260,30,28,6,9,7,3
2882,2843,30,27,7,9,7,3
2069,1791,30,27,8,9,7,3
1352,1066,30,27,9,9,7,3
988,622,30,27,10,9,7,3
969,373,31,27,11,9,7,3
1142,276,31,27,12,9,7,3
1451,421,32,27,13,9,7,3
1801,599,34,27,14,9,7,3
2095,954,36,27,15,9,7,3
2195,1213,38,26,16,9,7,3
1963,1130,39,24,17,9,7,3
1162,601,39,25,18,9,7,3
0,0,39,25,19,9,7,3
225,501,39,24,20,9,7,3
658,1199,40,23,21,9,7,3
1280,2135,39,21,22,9,7,3
2163,3323,38,21,23,9,7,3
3074,4467,37,21,24,9,7,3
3999,3289,37,21,1,10,1,3
4204,3755,36,21,2,10,1,3
4410,4005,36,21,3,10,1,3
4586,4061,35,20,4,10,1,3
4607,3925,34,20,5,10,1,3
4384,3451,32,19,6,10,1,3
3900,2882,32,19,7,10,1,3
3431,2069,30,19,8,10,1,3
2682,1352,31,19,9,10,1,3
2090,988,34,20,10,10,1,3
1785,969,38,20,11,10,1,3
1668,1142,40,21,12,10,1,3
1796,1451,42,22,13,10,1,3
2090,1801,44,20,14,10,1,3
2388,2095,45,20,15,10,1,3
2523,2195,47,20,16,10,1,3
2393,1963,48,20,17,10,1,3
1918,1162,48,19,18,10,1,3
1070,0,47,19,19,10,1,3
0,225,43,23,20,10,1,3
264,658,39,24,21,10,1,3
1196,1280,36,25,22,10,1,3
2387,2163,36,25,23,10,1,3
3564,3074,35,25,24,10,1,3
5188,3999,32,25,1,11,2,3
5595,4204,31,25,2,11,2,3
5761,4410,29,25,3,11,2,3
5769,4586,29,25,4,11,2,3
5438,4607,29,25,5,11,2,3
4392,4384,28,25,6,11,2,3
2354,3900,27,24,7,11,2,3
1120,3431,28,24,8,11,2,3
901,2682,29,25,9,11,2,3
902,2090,33,27,10,11,2,3
914,1785,35,28,11,11,2,3
1036,1668,38,28,12,11,2,3
1248,1796,39,28,13,11,2,3
1399,2090,41,28,14,11,2,3
1672,2388,42,28,15,11,2,3
1842,2523,43,28,16,11,2,3
1685,2393,44,28,17,11,2,3
1191,1918,44,28,18,11,2,3
597,1070,43,28,19,11,2,3
0,0,42,29,20,11,2,3
480,264,40,30,21,11,2,3
1569,1196,39,30,22,11,2,3
2978,2387,37,30,23,11,2,3
4312,3564,37,30,24,11,2,3
5310,5188,36,30,1,12,3,3
5794,5595,36,31,2,12,3,3
6038,5761,36,31,3,12,3,3
6104,5769,36,31,4,12,3,3
5832,5438,36,32,5,12,3,3
4809,4392,35,31,6,12,3,3
2817,2354,35,31,7,12,3,3
1554,1120,35,31,8,12,3,3
1314,901,36,32,9,12,3,3
1175,902,37,33,10,12,3,3
1028,914,39,33,11,12,3,3
959,1036,42,34,12,12,3,3
1010,1248,44,34,13,12,3,3
1067,1399,45,35,14,12,3,3
1214,1672,47,35,15,12,3,3
1230,1842,48,36,16,12,3,3
944,1685,48,36,17,12,3,3
509,1191,48,36,18,12,3,3
227,597,47,37,19,12,3,3
0,0,45,37,20,12,3,3
591,480,44,38,21,12,3,3
1745,1569,44,38,22,12,3,3
3239,2978,43,39,23,12,3,3
4625,4312,43,39,24,12,3,3
4937,5310,43,39,1,13,4,3
5459,5794,42,40,2,13,4,3
5748,6038,43,41,3,13,4,3
5612,6104,43,41,4,13,4,3
5438,5832,43,41,5,13,4,3
4194,4809,44,42,6,13,4,3
2169,2817,45,43,7,13,4,3
1014,1554,45,43,8,13,4,3
895,1314,45,44,9,13,4,3
980,1175,46,44,10,13,4,3
963,1028,48,46,11,13,4,3
1052,959,48,46,12,13,4,3
1227,1010,49,46,13,13,4,3
1351,1067,50,47,14,13,4,3
1614,1214,50,47,15,13,4,3
1814,1230,51,48,16,13,4,3
1717,944,51,49,17,13,4,3
1381,509,51,49,18,13,4,3
918,227,50,49,19,13,4,3
0,0,50,49,20,13,4,3
257,591,51,49,21,13,4,3
1165,1745,50,49,22,13,4,3
2550,3239,48,46,23,13,4,3
3825,4625,47,44,24,13,4,3
5893,4937,45,41,1,14,5,3
6300,5459,43,39,2,14,5,3
6459,5748,41,37,3,14,5,3
6415,5612,40,35,4,14,5,3
6090,5438,39,33,5,14,5,3
4955,4194,38,32,6,14,5,3
2840,2169,37,31,7,14,5,3
1638,1014,36,30,8,14,5,3
1424,895,37,30,9,14,5,3
1332,980,39,30,10,14,5,3
1345,963,41,30,11,14,5,3
1470,1052,44,29,12,14,5,3
1641,1227,46,28,13,14,5,3
1690,1351,47,28,14,14,5,3
1845,1614,47,26,15,14,5,3
1880,1814,48,26,16,14,5,3
1691,1717,47,24,17,14,5,3
1316,1381,46,23,18,14,5,3
799,918,46,22,19,14,5,3
0,0,43,22,20,14,5,3
240,257,41,21,21,14,5,3
1174,1165,39,22,22,14,5,3
2600,2550,38,22,23,14,5,3
3945,3825,37,22,24,14,5,3
4025,5893,36,23,1,15,6,3
4421,6300,35,23,2,15,6,3
4608,6459,34,22,3,15,6,3
4605,6415,33,21,4,15,6,3
4257,6090,32,21,5,15,6,3
3206,4955,31,20,6,15,6,3
1229,2840,31,18,7,15,6,3
148,1638,31,16,8,15,6,3
0,1424,30,15,9,15,6,3
31,1332,30,14,10,15,6,3
139,1345,30,15,11,15,6,3
376,1470,31,12,12,15,6,3
786,1641,32,11,13,15,6,3
1085,1690,33,11,14,15,6,3
1361,1845,32,10,15,15,6,3
1542,1880,31,10,16,15,6,3
1451,1691,31,10,17,15,6,3
1259,1316,30,10,18,15,6,3
885,799,29,10,19,15,6,3
390,0,28,10,20,15,6,3
753,240,27,10,21,15,6,3
1541,1174,26,9,22,15,6,3
2591,2600,25,8,23,15,6,3
3773,3945,24,8,24,15,6,3
3345,4025,24,7,1,16,7,3
3844,4421,24,8,2,16,7,3
4110,4608,23,8,3,16,7,3
4178,4605,24,7,4,16,7,3
4070,4257,23,7,5,16,7,3
3652,3206,22,6,6,16,7,3
2868,1229,21,6,7,16,7,3
2056,148,21,6,8,16,7,3
1164,0,21,6,9,16,7,3
591,31,24,6,10,16,7,3
368,139,26,7,11,16,7,3
399,376,29,7,12,16,7,3
696,786,31,6,13,16,7,3
1061,1085,34,7,14,16,7,3
1305,1361,37,9,15,16,7,3
1388,1542,38,12,16,16,7,3
1399,1451,38,15,17,16,7,3
1161,1259,38,19,18,16,7,3
603,885,38,21,19,16,7,3
0,390,36,24,20,16,7,3
261,753,35,25,21,16,7,3
938,1541,34,25,22,16,7,3
1877,2591,33,26,23,16,7,3
2846,3773,33,25,24,16,7,3
4252,3345,33,25,1,17,1,3
4700,3844,33,22,2,17,1,3
4913,4110,32,19,3,17,1,3
4968,4178,31,19,4,17,1,3
4868,4070,30,18,5,17,1,3
4554,3652,28,17,6,17,1,3
3946,2868,28,15,7,17,1,3
3281,2056,27,14,8,17,1,3
2410,1164,27,14,9,17,1,3
1774,591,29,13,10,17,1,3
1523,368,30,12,11,17,1,3
1432,399,31,11,12,17,1,3
1499,696,32,12,13,17,1,3
1749,1061,34,10,14,17,1,3
1959,1305,34,9,15,17,1,3
2080,1388,35,10,16,17,1,3
1974,1399,35,11,17,17,1,3
1640,1161,36,11,18,17,1,3
1062,603,35,11,19,17,1,3
0,0,34,12,20,17,1,3
153,261,34,14,21,17,1,3
1060,938,33,15,22,17,1,3
2243,1877,33,14,23,17,1,3
3308,2846,32,15,24,17,1,3
5384,4252,30,15,1,18,2,3
5719,4700,29,13,2,18,2,3
5704,4913,27,13,3,18,2,3
5645,4968,27,13,4,18,2,3
5227,4868,26,13,5,18,2,3
4065,4554,25,13,6,18,2,3
1931,3946,24,11,7,18,2,3
814,3281,23,11,8,18,2,3
688,2410,24,12,9,18,2,3
763,1774,27,11,10,18,2,3
854,1523,29,11,11,18,2,3
1091,1432,31,9,12,18,2,3
1409,1499,33,8,13,18,2,3
1600,1749,35,6,14,18,2,3
1845,1959,35,4,15,18,2,3
1905,2080,35,3,16,18,2,3
1675,1974,35,2,17,18,2,3
1065,1640,34,3,18,18,2,3
479,1062,33,2,19,18,2,3
0,0,31,3,20,18,2,3
507,153,30,3,21,18,2,3
1600,1060,29,3,22,18,2,3
3029,2243,28,4,23,18,2,3
4278,3308,26,4,24,18,2,3
5187,5384,25,3,1,19,3,3
5607,5719,24,2,2,19,3,3
5784,5704,22,3,3,19,3,3
5828,5645,21,2,4,19,3,3
5467,5227,20,1,5,19,3,3
4543,4065,19,1,6,19,3,3
3008,1931,18,1,7,19,3,3
1894,814,18,1,8,19,3,3
1155,688,20,2,9,19,3,3
745,763,23,2,10,19,3,3
496,854,25,-1,11,19,3,3
316,1091,27,2,12,19,3,3
353,1409,29,3,13,19,3,3
402,1600,31,3,14,19,3,3
700,1845,33,3,15,19,3,3
883,1905,34,5,16,19,3,3
883,1675,34,7,17,19,3,3
664,1065,34,8,18,19,3,3
421,479,34,9,19,19,3,3
0,0,33,10,20,19,3,3
543,507,32,14,21,19,3,3
1686,1600,30,21,22,19,3,3
3153,3029,30,21,23,19,3,3
4446,4278,29,24,24,19,3,3
4710,5187,29,25,1,20,4,3
5110,5607,29,26,2,20,4,3
5279,5784,29,27,3,20,4,3
5269,5828,29,27,4,20,4,3
4901,5467,29,27,5,20,4,3
3819,4543,29,28,6,20,4,3
1801,3008,30,28,7,20,4,3
822,1894,30,29,8,20,4,3
655,1155,31,29,9,20,4,3
711,745,31,30,10,20,4,3
686,496,32,30,11,20,4,3
766,316,32,31,12,20,4,3
967,353,33,31,13,20,4,3
1143,402,33,32,14,20,4,3
1430,700,33,32,15,20,4,3
1640,883,34,32,16,20,4,3
1569,883,34,31,17,20,4,3
1225,664,33,31,18,20,4,3
856,421,33,31,19,20,4,3
0,0,32,30,20,20,4,3
196,543,32,30,21,20,4,3
1211,1686,32,29,22,20,4,3
2635,3153,31,29,23,20,4,3
3941,4446,30,27,24,20,4,3
4792,4710,29,25,1,21,5,3
5206,5110,29,24,2,21,5,3
5371,5279,28,21,3,21,5,3
5372,5269,27,20,4,21,5,3
5033,4901,26,19,5,21,5,3
3904,3819,26,19,6,21,5,3
1839,1801,25,19,7,21,5,3
790,822,26,19,8,21,5,3
676,655,27,19,9,21,5,3
780,711,28,19,10,21,5,3
820,686,30,19,11,21,5,3
