Seasonal,T24*7Seasonal,T24Dry,T24Dew,Hour,Date,WeekDay,Month
1182,2555,42,30,12,16,7,2
1403,2573,43,30,13,16,7,2
1695,2700,45,30,14,16,7,2
1906,2716,46,30,15,16,7,2
1921,2663,46,30,16,16,7,2
1517,2147,46,31,17,16,7,2
324,600,44,31,18,16,7,2
0,0,42,30,19,16,7,2
415,465,41,31,20,16,7,2
950,1081,39,31,21,16,7,2
1641,1840,37,30,22,16,7,2
2559,2874,36,30,23,16,7,2
3477,3723,35,30,24,16,7,2
5987,4393,35,29,1,17,1,2
6374,4778,36,27,2,17,1,2
6556,4930,35,28,3,17,1,2
6604,4983,34,29,4,17,1,2
6463,4888,33,29,5,17,1,2
6051,4538,33,27,6,17,1,2
5417,3994,32,28,7,17,1,2
4615,3435,32,28,8,17,1,2
3499,2731,31,27,9,17,1,2
2610,2355,32,27,10,17,1,2
2125,2265,32,26,11,17,1,2
1860,2319,33,25,12,17,1,2
1823,2516,34,24,13,17,1,2
2057,2848,35,24,14,17,1,2
2271,3052,36,24,15,17,1,2
2262,2959,36,21,16,17,1,2
1788,2327,36,20,17,17,1,2
517,724,35,20,18,17,1,2
0,0,34,20,19,17,1,2
438,320,33,19,20,17,1,2
1024,962,32,18,21,17,1,2
1847,1861,32,18,22,17,1,2
2868,2935,30,17,23,17,1,2
3866,3780,29,17,24,17,1,2
4984,5498,28,15,1,18,2,2
5345,5808,27,13,2,18,2,2
5496,5981,26,12,3,18,2,2
5475,5975,25,10,4,18,2,2
5179,5664,24,9,5,18,2,2
4386,4732,22,9,6,18,2,2
3195,3163,21,9,7,18,2,2
2316,2182,20,10,8,18,2,2
1682,1616,19,9,9,18,2,2
1371,1197,19,8,10,18,2,2
1273,886,20,7,11,18,2,2
1403,802,20,7,12,18,2,2
1731,868,21,6,13,18,2,2
2045,1076,22,6,14,18,2,2
2348,1379,22,6,15,18,2,2
2427,1509,23,4,16,18,2,2
2020,1230,23,2,17,18,2,2
660,175,22,1,18,18,2,2
0,0,21,1,19,18,2,2
485,599,20,0,20,18,2,2
1163,1444,19,0,21,18,2,2
2225,2624,18,0,22,18,2,2
3514,4060,17,0,23,18,2,2
4735,5325,16,-1,24,18,2,2
4638,5675,15,0,1,19,3,2
5054,6099,15,-1,2,19,3,2
5256,6298,14,-1,3,19,3,2
5259,6279,14,-1,4,19,3,2
4915,5899,14,-1,5,19,3,2
3917,4830,14,-1,6,19,3,2
2303,3031,13,-1,7,19,3,2
1340,2155,13,-2,8,19,3,2
1156,1942,14,-1,9,19,3,2
1251,1877,17,-1,10,19,3,2
1320,1823,20,0,11,19,3,2
1463,1864,23,-1,12,19,3,2
1667,1984,25,0,13,19,3,2
1682,2097,27,-1,14,19,3,2
1765,2176,29,0,15,19,3,2
1765,2097,29,-1,16,19,3,2
1343,1658,29,-2,17,19,3,2
254,494,29,-2,18,19,3,2
0,0,27,-1,19,19,3,2
480,347,26,0,20,19,3,2
1255,965,25,0,21,19,3,2
2339,2049,25,0,22,19,3,2
3752,3454,23,2,23,19,3,2
5018,4708,23,2,24,19,3,2
6499,5321,22,3,1,20,4,2
6935,5750,23,4,2,20,4,2
7109,5919,23,4,3,20,4,2
7034,5918,24,6,4,20,4,2
6658,5526,24,7,5,20,4,2
5580,4357,24,8,6,20,4,2
3876,2401,24,8,7,20,4,2
2743,1520,24,9,8,20,4,2
2331,1488,25,11,9,20,4,2
2172,1607,30,14,10,20,4,2
2018,1679,34,18,11,20,4,2
2007,1858,38,22,12,20,4,2
2097,2083,40,24,13,20,4,2
2128,2206,42,25,14,20,4,2
2207,2400,42,27,15,20,4,2
2279,2429,42,29,16,20,4,2
1876,1945,41,33,17,20,4,2
702,589,40,34,18,20,4,2
0,0,39,36,19,20,4,2
352,282,39,37,20,20,4,2
967,872,40,38,21,20,4,2
2008,1883,39,38,22,20,4,2
3342,3304,39,38,23,20,4,2
4596,4612,40,38,24,20,4,2
5506,5053,39,37,1,21,5,2
5954,5517,39,35,2,21,5,2
6177,5724,37,32,3,21,5,2
6174,5709,35,29,4,21,5,2
5810,5349,35,28,5,21,5,2
4751,4184,33,25,6,21,5,2
3094,2187,32,23,7,21,5,2
2041,1276,30,20,8,21,5,2
1663,1238,30,18,9,21,5,2
1642,1345,31,16,10,21,5,2
1671,1400,31,16,11,21,5,2
1819,1564,32,15,12,21,5,2
2008,1856,32,13,13,21,5,2
2132,2029,31,13,14,21,5,2
2553,2233,31,12,15,21,5,2
2270,2292,31,11,16,21,5,2
1975,1935,30,11,17,21,5,2
766,673,29,10,18,21,5,2
0,0,28,10,19,21,5,2
298,254,27,10,20,21,5,2
936,790,27,10,21,21,5,2
1928,1757,26,11,22,21,5,2
3283,3099,25,11,23,21,5,2
4555,4261,25,12,24,21,5,2
4023,4378,25,12,1,22,6,2
4466,4779,25,12,2,22,6,2
4690,4958,24,12,3,22,6,2
4715,4965,24,11,4,22,6,2
4406,4650,24,11,5,22,6,2
3416,3573,23,10,6,22,6,2
1901,1679,23,10,7,22,6,2
911,748,23,9,8,22,6,2
618,659,23,9,9,22,6,2
595,744,24,10,10,22,6,2
689,875,25,9,11,22,6,2
895,1078,26,10,12,22,6,2
1194,1371,27,10,13,22,6,2
1423,1545,27,10,14,22,6,2
1659,1782,28,10,15,22,6,2
1750,1880,29,11,16,22,6,2
1464,1621,28,11,17,22,6,2
500,549,27,11,18,22,6,2
0,0,26,10,19,22,6,2
429,375,24,11,20,22,6,2
1012,910,24,11,21,22,6,2
1850,1673,25,12,22,22,6,2
2939,2752,25,13,23,22,6,2
4094,3911,24,13,24,22,6,2
4394,4592,24,13,1,23,7,2
4888,5047,24,14,2,23,7,2
5198,5289,24,15,3,23,7,2
5310,5370,23,15,4,23,7,2
5221,5221,23,15,5,23,7,2
4875,4754,23,15,6,23,7,2
4101,4001,22,15,7,23,7,2
3265,3112,22,15,8,23,7,2
2223,2074,25,16,9,23,7,2
1565,1419,29,18,10,23,7,2
1272,1177,32,19,11,23,7,2
1236,1182,33,19,12,23,7,2
1355,1403,35,19,13,23,7,2
1546,1695,36,19,14,23,7,2
1711,1906,37,20,15,23,7,2
1718,1921,36,20,16,23,7,2
1312,1517,36,20,17,23,7,2
338,324,35,20,18,23,7,2
0,0,35,20,19,23,7,2
475,415,34,22,20,23,7,2
1105,950,33,22,21,23,7,2
1918,1641,32,23,22,23,7,2
2873,2559,32,23,23,23,7,2
3916,3477,32,23,24,23,7,2
5184,5987,32,24,1,24,1,2
5717,6374,32,24,2,24,1,2
6016,6556,32,24,3,24,1,2
6138,6604,32,24,4,24,1,2
6094,6463,32,24,5,24,1,2
5843,6051,32,25,6,24,1,2
5355,5417,32,25,7,24,1,2
4756,4615,32,25,8,24,1,2
3723,3499,33,26,9,24,1,2
2858,2610,33,27,10,24,1,2
2365,2125,34,28,11,24,1,2
1996,1860,34,29,12,24,1,2
1840,1823,35,29,13,24,1,2
1952,2057,35,31,14,24,1,2
2125,2271,35,31,15,24,1,2
2116,2262,35,31,16,24,1,2
1700,1788,35,31,17,24,1,2
511,517,35,31,18,24,1,2
0,0,34,31,19,24,1,2
486,438,33,31,20,24,1,2
1220,1024,33,32,21,24,1,2
2248,1847,33,32,22,24,1,2
3400,2868,33,32,23,24,1,2
4447,3866,34,32,24,24,1,2
5691,4984,34,32,1,25,2,2
6139,5345,34,32,2,25,2,2
6312,5496,34,33,3,25,2,2
6271,5475,34,33,4,25,2,2
5881,5179,34,33,5,25,2,2
4725,4386,35,33,6,25,2,2
2859,3195,35,33,7,25,2,2
1935,2316,35,33,8,25,2,2
1790,1682,35,33,9,25,2,2
1738,1371,35,33,10,25,2,2
1785,1273,35,33,11,25,2,2
1866,1403,35,33,12,25,2,2
2017,1731,35,33,13,25,2,2
2100,2045,34,32,14,25,2,2
2174,2348,35,31,15,25,2,2
2181,2427,35,31,16,25,2,2
1732,2020,34,31,17,25,2,2
615,660,34,31,18,25,2,2
0,0,33,30,19,25,2,2
424,485,33,29,20,25,2,2
1126,1163,32,28,21,25,2,2
2318,2225,32,28,22,25,2,2
3698,3514,32,28,23,25,2,2
4925,4735,32,28,24,25,2,2
5698,4638,31,28,1,26,3,2
6077,5054,31,27,2,26,3,2
6267,5256,31,26,3,26,3,2
6269,5259,31,26,4,26,3,2
5890,4915,30,25,5,26,3,2
4717,3917,30,25,6,26,3,2
2818,2303,29,25,7,26,3,2
1839,1340,29,24,8,26,3,2
1764,1156,30,25,9,26,3,2
1875,1251,33,25,10,26,3,2
1888,1320,35,26,11,26,3,2
2019,1463,37,27,12,26,3,2
2098,1667,37,28,13,26,3,2
2145,1682,38,28,14,26,3,2
2271,1765,38,28,15,26,3,2
2217,1765,37,28,16,26,3,2
1800,1343,38,28,17,26,3,2
662,254,37,28,18,26,3,2
0,0,37,29,19,26,3,2
377,480,36,29,20,26,3,2
1072,1255,36,29,21,26,3,2
2139,2339,35,29,22,26,3,2
3573,3752,34,29,23,26,3,2
4854,5018,34,29,24,26,3,2
6027,6499,33,29,1,27,4,2
6447,6935,33,28,2,27,4,2
6649,7109,32,28,3,27,4,2
6660,7034,31,28,4,27,4,2
6334,6658,32,28,5,27,4,2
5202,5580,32,28,6,27,4,2
3354,3876,31,28,7,27,4,2
2213,2743,31,28,8,27,4,2
1805,2331,33,29,9,27,4,2
1604,2172,34,29,10,27,4,2
1392,2018,37,29,11,27,4,2
1318,2007,38,28,12,27,4,2
1352,2097,39,28,13,27,4,2
1379,2128,39,28,14,27,4,2
1481,2207,39,28,15,27,4,2
1445,2279,39,28,16,27,4,2
1060,1876,39,28,17,27,4,2
243,702,38,28,18,27,4,2
0,0,37,27,19,27,4,2
514,352,36,27,20,27,4,2
1317,967,36,27,21,27,4,2
2477,2008,35,27,22,27,4,2
3908,3342,35,27,23,27,4,2
5222,4596,35,28,24,27,4,2
5265,5506,35,29,1,28,5,2
5682,5954,35,30,2,28,5,2
5955,6177,35,31,3,28,5,2
5982,6174,35,32,4,28,5,2
5580,5810,35,32,5,28,5,2
4508,4751,35,33,6,28,5,2
2645,3094,36,34,7,28,5,2
1620,2041,36,35,8,28,5,2
1324,1663,38,36,9,28,5,2
1282,1642,38,37,10,28,5,2
1272,1671,39,37,11,28,5,2
1391,1819,39,37,12,28,5,2
1634,2008,39,38,13,28,5,2
1831,2132,40,38,14,28,5,2
2043,2553,39,37,15,28,5,2
2026,2270,39,37,16,28,5,2
1649,1975,38,37,17,28,5,2
689,766,38,37,18,28,5,2
0,0,37,36,19,28,5,2
308,298,37,36,20,28,5,2
904,936,37,36,21,28,5,2
1951,1928,36,35,22,28,5,2
3429,3283,36,35,23,28,5,2
4604,4555,36,34,24,28,5,2
5187,4023,35,34,1,1,6,3
5554,4466,35,34,2,1,6,3
5767,4690,34,34,3,1,6,3
5754,4715,34,33,4,1,6,3
5381,4406,34,33,5,1,6,3
4296,3416,33,32,6,1,6,3
2520,1901,33,32,7,1,6,3
1497,911,33,32,8,1,6,3
1242,618,33,32,9,1,6,3
1119,595,34,33,10,1,6,3
1062,689,36,33,11,1,6,3
1170,895,38,34,12,1,6,3
1316,1194,39,35,13,1,6,3
1362,1423,41,35,14,1,6,3
1452,1659,42,35,15,1,6,3
1446,1750,42,35,16,1,6,3
1121,1464,41,35,17,1,6,3
367,500,40,35,18,1,6,3
0,0,40,34,19,1,6,3
420,429,39,33,20,1,6,3
1008,1012,38,33,21,1,6,3
1853,1850,37,33,22,1,6,3
2965,2939,37,33,23,1,6,3
4113,4094,36,33,24,1,6,3
4057,4394,36,33,1,2,7,3
4563,4888,36,32,2,2,7,3
4799,5198,36,32,3,2,7,3
4878,5310,35,32,4,2,7,3
4798,5221,35,31,5,2,7,3
4342,4875,34,30,6,2,7,3
3697,4101,34,30,7,2,7,3
2803,3265,35,30,8,2,7,3
1960,2223,36,30,9,2,7,3
1371,1565,37,30,10,2,7,3
1224,1272,39,29,11,2,7,3
1280,1236,40,28,12,2,7,3
1489,1355,41,27,13,2,7,3
1689,1546,40,26,14,2,7,3
1796,1711,40,26,15,2,7,3
1770,1718,40,25,16,2,7,3
1410,1312,40,25,17,2,7,3
555,338,39,25,18,2,7,3
0,0,38,25,19,2,7,3
368,475,37,26,20,2,7,3
871,1105,37,26,21,2,7,3
1552,1918,36,26,22,2,7,3
2471,2873,35,26,23,2,7,3
3481,3916,35,26,24,2,7,3
4836,5184,35,25,1,3,1,3
5302,5717,34,25,2,3,1,3
5533,6016,34,25,3,3,1,3
5579,6138,33,25,4,3,1,3
5542,6094,33,25,5,3,1,3
5211,5843,33,25,6,3,1,3
4732,5355,32,24,7,3,1,3
4005,4756,32,24,8,3,1,3
3076,3723,34,24,9,3,1,3
2495,2858,35,25,10,3,1,3
2292,2365,36,24,11,3,1,3
2243,1996,37,24,12,3,1,3
2289,1840,38,24,13,3,1,3
2452,1952,39,25,14,3,1,3
2572,2125,38,25,15,3,1,3
2471,2116,38,25,16,3,1,3
1942,1700,38,26,17,3,1,3
834,511,37,25,18,3,1,3
0,0,37,25,19,3,1,3
283,486,36,25,20,3,1,3
955,1220,35,25,21,3,1,3
1895,2248,34,24,22,3,1,3
3107,3400,33,25,23,3,1,3
4220,4447,32,24,24,3,1,3
6238,5691,32,24,1,4,2,3
6580,6139,31,23,2,4,2,3
6686,6312,31,23,3,4,2,3
6615,6271,30,23,4,4,2,3
6179,5881,30,22,5,4,2,3
4950,4725,30,22,6,4,2,3
3076,2859,30,22,7,4,2,3
2056,1935,29,22,8,4,2,3
1880,1790,30,21,9,4,2,3
1854,1738,31,22,10,4,2,3
1837,1785,32,23,11,4,2,3
1922,1866,34,24,12,4,2,3
2044,2017,36,24,13,4,2,3
2181,2100,37,24,14,4,2,3
2364,2174,37,26,15,4,2,3
2283,2181,37,26,16,4,2,3
1948,1732,36,25,17,4,2,3
887,615,35,26,18,4,2,3
0,0,33,26,19,4,2,3
283,424,33,26,20,4,2,3
981,1126,32,25,21,4,2,3
2149,2318,32,24,22,4,2,3
3655,3698,31,23,23,4,2,3
4949,4925,31,23,24,4,2,3
5069,5698,30,21,1,5,3,3
5462,6077,30,21,2,5,3,3
5605,6267,30,21,3,5,3,3
5640,6269,29,20,4,5,3,3
5250,5890,28,20,5,5,3,3
4115,4717,28,19,6,5,3,3
2314,2818,28,18,7,5,3,3
1335,1839,28,19,8,5,3,3
1230,1764,29,19,9,5,3,3
1281,1875,31,20,10,5,3,3
1355,1888,32,20,11,5,3,3
1571,2019,34,20,12,5,3,3
1821,2098,36,21,13,5,3,3
1942,2145,37,21,14,5,3,3
2113,2271,36,21,15,5,3,3
2142,2217,37,21,16,5,3,3
1780,1800,36,21,17,5,3,3
860,662,34,21,18,5,3,3
0,0,33,21,19,5,3,3
245,377,32,21,20,5,3,3
939,1072,31,21,21,5,3,3
2034,2139,31,21,22,5,3,3
3479,3573,31,20,23,5,3,3
4727,4854,31,20,24,5,3,3
6238,6027,30,20,1,6,4,3
6635,6447,30,20,2,6,4,3
6882,6649,29,20,3,6,4,3
6848,6660,30,20,4,6,4,3
6437,6334,29,20,5,6,4,3
5300,5202,29,20,6,6,4,3
3407,3354,30,21,7,6,4,3
2265,2213,30,21,8,6,4,3
1981,1805,32,21,9,6,4,3
1922,1604,34,23,10,6,4,3
1800,1392,37,23,11,6,4,3
1835,1318,39,24,12,6,4,3
1994,1352,41,25,13,6,4,3
2005,1379,43,25,14,6,4,3
2078,1481,42,27,15,6,4,3
1948,1445,43,27,16,6,4,3
1491,1060,43,27,17,6,4,3
628,243,42,27,18,6,4,3
0,0,40,27,19,6,4,3
358,514,39,27,20,6,4,3
1054,1317,39,28,21,6,4,3
2202,2477,38,29,22,6,4,3
3605,3908,37,29,23,6,4,3
4988,5222,36,29,24,6,4,3
6166,5265,35,28,1,7,5,3
6577,5682,34,28,2,7,5,3
6757,5955,34,30,3,7,5,3
6737,5982,35,30,4,7,5,3
6354,5580,35,31,5,7,5,3
5198,4508,35,31,6,7,5,3
3294,2645,35,32,7,7,5,3
2179,1620,35,32,8,7,5,3
1849,1324,36,32,9,7,5,3
1649,1282,37,32,10,7,5,3
1513,1272,37,32,11,7,5,3
1490,1391,38,31,12,7,5,3
1613,1634,39,31,13,7,5,3
1698,1831,39,29,14,7,5,3
1826,2043,39,29,15,7,5,3
1799,2026,38,30,16,7,5,3
1452,1649,37,29,17,7,5,3
639,689,36,30,18,7,5,3
0,0,35,30,19,7,5,3
374,308,35,30,20,7,5,3
1134,904,35,29,21,7,5,3
2342,1951,35,29,22,7,5,3
3811,3429,34,29,23,7,5,3
5086,4604,34,28,24,7,5,3
4949,5187,34,28,1,8,6,3
5473,5554,34,28,2,8,6,3
5626,5767,33,27,3,8,6,3
5632,5754,33,27,4,8,6,3
5256,5381,32,26,5,8,6,3
4260,4296,32,27,6,8,6,3
2843,2520,32,26,7,8,6,3
1791,1497,31,26,8,8,6,3
1066,1242,31,26,9,8,6,3
622,1119,32,27,10,8,6,3
373,1062,33,27,11,8,6,3
276,1170,34,28,12,8,6,3
421,1316,34,28,13,8,6,3
599,1362,34,28,14,8,6,3
954,1452,33,29,15,8,6,3
1213,1446,33,29,16,8,6,3
1130,1121,33,29,17,8,6,3
601,367,33,29,18,8,6,3
0,0,32,28,19,8,6,3
501,420,31,29,20,8,6,3
1199,1008,32,28,21,8,6,3
2135,1853,31,28,22,8,6,3
3323,2965,31,28,23,8,6,3
4467,4113,31,28,24,8,6,3
3289,4057,31,28,1,9,7,3
3755,4563,30,28,2,9,7,3
4005,4799,30,28,3,9,7,3
4061,4878,30,27,4,9,7,3
3925,4798,30,28,5,9,7,3
3451,4342,30,28,6,9,7,3
2882,3697,30,27,7,9,7,3
2069,2803,30,27,8,9,7,3
1352,1960,30,27,9,9,7,3
988,1371,30,27,10,9,7,3
969,1224,31,27,11,9,7,3
1142,1280,31,27,12,9,7,3
1451,1489,32,27,13,9,7,3
1801,1689,34,27,14,9,7,3
2095,1796,36,27,15,9,7,3
2195,1770,38,26,16,9,7,3
1963,1410,39,24,17,9,7,3
1162,555,39,25,18,9,7,3
0,0,39,25,19,9,7,3
225,368,39,24,20,9,7,3
658,871,40,23,21,9,7,3
1280,1552,39,21,22,9,7,3
2163,2471,38,21,23,9,7,3
3074,3481,37,21,24,9,7,3
3999,4836,37,21,1,10,1,3
4204,5302,36,21,2,10,1,3
4410,5533,36,21,3,10,1,3
4586,5579,35,20,4,10,1,3
4607,5542,34,20,5,10,1,3
4384,5211,32,19,6,10,1,3
3900,4732,32,19,7,10,1,3
3431,4005,30,19,8,10,1,3
2682,3076,31,19,9,10,1,3
2090,2495,34,20,10,10,1,3
1785,2292,38,20,11,10,1,3
1668,2243,40,21,12,10,1,3
1796,2289,42,22,13,10,1,3
2090,2452,44,20,14,10,1,3
2388,2572,45,20,15,10,1,3
2523,2471,47,20,16,10,1,3
2393,1942,48,20,17,10,1,3
1918,834,48,19,18,10,1,3
1070,0,47,19,19,10,1,3
0,283,43,23,20,10,1,3
264,955,39,24,21,10,1,3
1196,1895,36,25,22,10,1,3
2387,3107,36,25,23,10,1,3
3564,4220,35,25,24,10,1,3
5188,6238,32,25,1,11,2,3
5595,6580,31,25,2,11,2,3
5761,6686,29,25,3,11,2,3
5769,6615,29,25,4,11,2,3
5438,6179,29,25,5,11,2,3
4392,4950,28,25,6,11,2,3
2354,3076,27,24,7,11,2,3
1120,2056,28,24,8,11,2,3
901,1880,29,25,9,11,2,3
902,1854,33,27,10,11,2,3
914,1837,35,28,11,11,2,3
1036,1922,38,28,12,11,2,3
1248,2044,39,28,13,11,2,3
1399,2181,41,28,14,11,2,3
1672,2364,42,28,15,11,2,3
1842,2283,43,28,16,11,2,3
1685,1948,44,28,17,11,2,3
1191,887,44,28,18,11,2,3
597,0,43,28,19,11,2,3
0,283,42,29,20,11,2,3
480,981,40,30,21,11,2,3
1569,2149,39,30,22,11,2,3
2978,3655,37,30,23,11,2,3
4312,4949,37,30,24,11,2,3
5310,5069,36,30,1,12,3,3
5794,5462,36,31,2,12,3,3
6038,5605,36,31,3,12,3,3
6104,5640,36,31,4,12,3,3
5832,5250,36,32,5,12,3,3
4809,4115,35,31,6,12,3,3
2817,2314,35,31,7,12,3,3
1554,1335,35,31,8,12,3,3
1314,1230,36,32,9,12,3,3
1175,1281,37,33,10,12,3,3
1028,1355,39,33,11,12,3,3
959,1571,42,34,12,12,3,3
1010,1821,44,34,13,12,3,3
1067,1942,45,35,14,12,3,3
1214,2113,47,35,15,12,3,3
1230,2142,48,36,16,12,3,3
944,1780,48,36,17,12,3,3
509,860,48,36,18,12,3,3
227,0,47,37,19,12,3,3
0,245,45,37,20,12,3,3
591,939,44,38,21,12,3,3
1745,2034,44,38,22,12,3,3
3239,3479,43,39,23,12,3,3
4625,4727,43,39,24,12,3,3
4937,6238,43,39,1,13,4,3
5459,6635,42,40,2,13,4,3
5748,6882,43,41,3,13,4,3
5612,6848,43,41,4,13,4,3
5438,6437,43,41,5,13,4,3
4194,5300,44,42,6,13,4,3
2169,3407,45,43,7,13,4,3
1014,2265,45,43,8,13,4,3
895,1981,45,44,9,13,4,3
980,1922,46,44,10,13,4,3
963,1800,48,46,11,13,4,3
1052,1835,48,46,12,13,4,3
1227,1994,49,46,13,13,4,3
1351,2005,50,47,14,13,4,3
1614,2078,50,47,15,13,4,3
1814,1948,51,48,16,13,4,3
1717,1491,51,49,17,13,4,3
1381,628,51,49,18,13,4,3
918,0,50,49,19,13,4,3
0,358,50,49,20,13,4,3
257,1054,51,49,21,13,4,3
1165,2202,50,49,22,13,4,3
2550,3605,48,46,23,13,4,3
3825,4988,47,44,24,13,4,3
5893,6166,45,41,1,14,5,3
6300,6577,43,39,2,14,5,3
6459,6757,41,37,3,14,5,3
6415,6737,40,35,4,14,5,3
6090,6354,39,33,5,14,5,3
4955,5198,38,32,6,14,5,3
2840,3294,37,31,7,14,5,3
1638,2179,36,30,8,14,5,3
1424,1849,37,30,9,14,5,3
1332,1649,39,30,10,14,5,3
1345,1513,41,30,11,14,5,3
1470,1490,44,29,12,14,5,3
1641,1613,46,28,13,14,5,3
1690,1698,47,28,14,14,5,3
1845,1826,47,26,15,14,5,3
1880,1799,48,26,16,14,5,3
1691,1452,47,24,17,14,5,3
1316,639,46,23,18,14,5,3
799,0,46,22,19,14,5,3
0,374,43,22,20,14,5,3
240,1134,41,21,21,14,5,3
1174,2342,39,22,22,14,5,3
2600,3811,38,22,23,14,5,3
3945,5086,37,22,24,14,5,3
4025,4949,36,23,1,15,6,3
4421,5473,35,23,2,15,6,3
4608,5626,34,22,3,15,6,3
4605,5632,33,21,4,15,6,3
4257,5256,32,21,5,15,6,3
3206,4260,31,20,6,15,6,3
1229,2843,31,18,7,15,6,3
148,1791,31,16,8,15,6,3
0,1066,30,15,9,15,6,3
31,622,30,14,10,15,6,3
139,373,30,15,11,15,6,3
376,276,31,12,12,15,6,3
786,421,32,11,13,15,6,3
1085,599,33,11,14,15,6,3
1361,954,32,10,15,15,6,3
1542,1213,31,10,16,15,6,3
1451,1130,31,10,17,15,6,3
1259,601,30,10,18,15,6,3
885,0,29,10,19,15,6,3
390,501,28,10,20,15,6,3
753,1199,27,10,21,15,6,3
1541,2135,26,9,22,15,6,3
2591,3323,25,8,23,15,6,3
3773,4467,24,8,24,15,6,3
3345,3289,24,7,1,16,7,3
3844,3755,24,8,2,16,7,3
4110,4005,23,8,3,16,7,3
4178,4061,24,7,4,16,7,3
4070,3925,23,7,5,16,7,3
3652,3451,22,6,6,16,7,3
2868,2882,21,6,7,16,7,3
2056,2069,21,6,8,16,7,3
1164,1352,21,6,9,16,7,3
591,988,24,6,10,16,7,3
368,969,26,7,11,16,7,3
399,1142,29,7,12,16,7,3
696,1451,31,6,13,16,7,3
1061,1801,34,7,14,16,7,3
1305,2095,37,9,15,16,7,3
1388,2195,38,12,16,16,7,3
1399,1963,38,15,17,16,7,3
1161,1162,38,19,18,16,7,3
603,0,38,21,19,16,7,3
0,225,36,24,20,16,7,3
261,658,35,25,21,16,7,3
938,1280,34,25,22,16,7,3
1877,2163,33,26,23,16,7,3
2846,3074,33,25,24,16,7,3
4252,3999,33,25,1,17,1,3
4700,4204,33,22,2,17,1,3
4913,4410,32,19,3,17,1,3
4968,4586,31,19,4,17,1,3
4868,4607,30,18,5,17,1,3
4554,4384,28,17,6,17,1,3
3946,3900,28,15,7,17,1,3
3281,3431,27,14,8,17,1,3
2410,2682,27,14,9,17,1,3
1774,2090,29,13,10,17,1,3
1523,1785,30,12,11,17,1,3
1432,1668,31,11,12,17,1,3
1499,1796,32,12,13,17,1,3
1749,2090,34,10,14,17,1,3
1959,2388,34,9,15,17,1,3
2080,2523,35,10,16,17,1,3
1974,2393,35,11,17,17,1,3
1640,1918,36,11,18,17,1,3
1062,1070,35,11,19,17,1,3
0,0,34,12,20,17,1,3
153,264,34,14,21,17,1,3
1060,1196,33,15,22,17,1,3
2243,2387,33,14,23,17,1,3
3308,3564,32,15,24,17,1,3
5384,5188,30,15,1,18,2,3
5719,5595,29,13,2,18,2,3
5704,5761,27,13,3,18,2,3
5645,5769,27,13,4,18,2,3
5227,5438,26,13,5,18,2,3
4065,4392,25,13,6,18,2,3
1931,2354,24,11,7,18,2,3
814,1120,23,11,8,18,2,3
688,901,24,12,9,18,2,3
763,902,27,11,10,18,2,3
854,914,29,11,11,18,2,3
1091,1036,31,9,12,18,2,3
1409,1248,33,8,13,18,2,3
1600,1399,35,6,14,18,2,3
1845,1672,35,4,15,18,2,3
1905,1842,35,3,16,18,2,3
1675,1685,35,2,17,18,2,3
1065,1191,34,3,18,18,2,3
479,597,33,2,19,18,2,3
0,0,31,3,20,18,2,3
507,480,30,3,21,18,2,3
1600,1569,29,3,22,18,2,3
3029,2978,28,4,23,18,2,3
4278,4312,26,4,24,18,2,3
5187,5310,25,3,1,19,3,3
5607,5794,24,2,2,19,3,3
5784,6038,22,3,3,19,3,3
5828,6104,21,2,4,19,3,3
5467,5832,20,1,5,19,3,3
4543,4809,19,1,6,19,3,3
3008,2817,18,1,7,19,3,3
1894,1554,18,1,8,19,3,3
1155,1314,20,2,9,19,3,3
745,1175,23,2,10,19,3,3
496,1028,25,-1,11,19,3,3
316,959,27,2,12,19,3,3
353,1010,29,3,13,19,3,3
402,1067,31,3,14,19,3,3
700,1214,33,3,15,19,3,3
883,1230,34,5,16,19,3,3
883,944,34,7,17,19,3,3
664,509,34,8,18,19,3,3
421,227,34,9,19,19,3,3
0,0,33,10,20,19,3,3
543,591,32,14,21,19,3,3
1686,1745,30,21,22,19,3,3
3153,3239,30,21,23,19,3,3
4446,4625,29,24,24,19,3,3
4710,4937,29,25,1,20,4,3
5110,5459,29,26,2,20,4,3
5279,5748,29,27,3,20,4,3
5269,5612,29,27,4,20,4,3
4901,5438,29,27,5,20,4,3
3819,4194,29,28,6,20,4,3
1801,2169,30,28,7,20,4,3
822,1014,30,29,8,20,4,3
655,895,31,29,9,20,4,3
711,980,31,30,10,20,4,3
686,963,32,30,11,20,4,3
766,1052,32,31,12,20,4,3
967,1227,33,31,13,20,4,3
1143,1351,33,32,14,20,4,3
1430,1614,33,32,15,20,4,3
1640,1814,34,32,16,20,4,3
1569,1717,34,31,17,20,4,3
1225,1381,33,31,18,20,4,3
856,918,33,31,19,20,4,3
0,0,32,30,20,20,4,3
196,257,32,30,21,20,4,3
1211,1165,32,29,22,20,4,3
2635,2550,31,29,23,20,4,3
3941,3825,30,27,24,20,4,3
4792,5893,29,25,1,21,5,3
5206,6300,29,24,2,21,5,3
5371,6459,28,21,3,21,5,3
5372,6415,27,20,4,21,5,3
5033,6090,26,19,5,21,5,3
3904,4955,26,19,6,21,5,3
1839,2840,25,19,7,21,5,3
790,1638,26,19,8,21,5,3
676,1424,27,19,9,21,5,3
780,1332,28,19,10,21,5,3
