Seasonal,T48Seasonal,T24Dry,T24Dew,Hour,Date,WeekDay,Month
1182,1564,42,30,12,16,7,2
1403,1856,43,30,13,16,7,2
1695,2029,45,30,14,16,7,2
1906,2233,46,30,15,16,7,2
1921,2292,46,30,16,16,7,2
1517,1935,46,31,17,16,7,2
324,673,44,31,18,16,7,2
0,0,42,30,19,16,7,2
415,254,41,31,20,16,7,2
950,790,39,31,21,16,7,2
1641,1757,37,30,22,16,7,2
2559,3099,36,30,23,16,7,2
3477,4261,35,30,24,16,7,2
5987,4378,35,29,1,17,1,2
6374,4779,36,27,2,17,1,2
6556,4958,35,28,3,17,1,2
6604,4965,34,29,4,17,1,2
6463,4650,33,29,5,17,1,2
6051,3573,33,27,6,17,1,2
5417,1679,32,28,7,17,1,2
4615,748,32,28,8,17,1,2
3499,659,31,27,9,17,1,2
2610,744,32,27,10,17,1,2
2125,875,32,26,11,17,1,2
1860,1078,33,25,12,17,1,2
1823,1371,34,24,13,17,1,2
2057,1545,35,24,14,17,1,2
2271,1782,36,24,15,17,1,2
2262,1880,36,21,16,17,1,2
1788,1621,36,20,17,17,1,2
517,549,35,20,18,17,1,2
0,0,34,20,19,17,1,2
438,375,33,19,20,17,1,2
1024,910,32,18,21,17,1,2
1847,1673,32,18,22,17,1,2
2868,2752,30,17,23,17,1,2
3866,3911,29,17,24,17,1,2
4984,4592,28,15,1,18,2,2
5345,5047,27,13,2,18,2,2
5496,5289,26,12,3,18,2,2
5475,5370,25,10,4,18,2,2
5179,5221,24,9,5,18,2,2
4386,4754,22,9,6,18,2,2
3195,4001,21,9,7,18,2,2
2316,3112,20,10,8,18,2,2
1682,2074,19,9,9,18,2,2
1371,1419,19,8,10,18,2,2
1273,1177,20,7,11,18,2,2
1403,1182,20,7,12,18,2,2
1731,1403,21,6,13,18,2,2
2045,1695,22,6,14,18,2,2
2348,1906,22,6,15,18,2,2
2427,1921,23,4,16,18,2,2
2020,1517,23,2,17,18,2,2
660,324,22,1,18,18,2,2
0,0,21,1,19,18,2,2
485,415,20,0,20,18,2,2
1163,950,19,0,21,18,2,2
2225,1641,18,0,22,18,2,2
3514,2559,17,0,23,18,2,2
4735,3477,16,-1,24,18,2,2
4638,5987,15,0,1,19,3,2
5054,6374,15,-1,2,19,3,2
5256,6556,14,-1,3,19,3,2
5259,6604,14,-1,4,19,3,2
4915,6463,14,-1,5,19,3,2
3917,6051,14,-1,6,19,3,2
2303,5417,13,-1,7,19,3,2
1340,4615,13,-2,8,19,3,2
1156,3499,14,-1,9,19,3,2
1251,2610,17,-1,10,19,3,2
1320,2125,20,0,11,19,3,2
1463,1860,23,-1,12,19,3,2
1667,1823,25,0,13,19,3,2
1682,2057,27,-1,14,19,3,2
1765,2271,29,0,15,19,3,2
1765,2262,29,-1,16,19,3,2
1343,1788,29,-2,17,19,3,2
254,517,29,-2,18,19,3,2
0,0,27,-1,19,19,3,2
480,438,26,0,20,19,3,2
1255,1024,25,0,21,19,3,2
2339,1847,25,0,22,19,3,2
3752,2868,23,2,23,19,3,2
5018,3866,23,2,24,19,3,2
6499,4984,22,3,1,20,4,2
6935,5345,23,4,2,20,4,2
7109,5496,23,4,3,20,4,2
7034,5475,24,6,4,20,4,2
6658,5179,24,7,5,20,4,2
5580,4386,24,8,6,20,4,2
3876,3195,24,8,7,20,4,2
2743,2316,24,9,8,20,4,2
2331,1682,25,11,9,20,4,2
2172,1371,30,14,10,20,4,2
2018,1273,34,18,11,20,4,2
2007,1403,38,22,12,20,4,2
2097,1731,40,24,13,20,4,2
2128,2045,42,25,14,20,4,2
2207,2348,42,27,15,20,4,2
2279,2427,42,29,16,20,4,2
1876,2020,41,33,17,20,4,2
702,660,40,34,18,20,4,2
0,0,39,36,19,20,4,2
352,485,39,37,20,20,4,2
967,1163,40,38,21,20,4,2
2008,2225,39,38,22,20,4,2
3342,3514,39,38,23,20,4,2
4596,4735,40,38,24,20,4,2
5506,4638,39,37,1,21,5,2
5954,5054,39,35,2,21,5,2
6177,5256,37,32,3,21,5,2
6174,5259,35,29,4,21,5,2
5810,4915,35,28,5,21,5,2
4751,3917,33,25,6,21,5,2
3094,2303,32,23,7,21,5,2
2041,1340,30,20,8,21,5,2
1663,1156,30,18,9,21,5,2
1642,1251,31,16,10,21,5,2
1671,1320,31,16,11,21,5,2
1819,1463,32,15,12,21,5,2
2008,1667,32,13,13,21,5,2
2132,1682,31,13,14,21,5,2
2553,1765,31,12,15,21,5,2
2270,1765,31,11,16,21,5,2
1975,1343,30,11,17,21,5,2
766,254,29,10,18,21,5,2
0,0,28,10,19,21,5,2
298,480,27,10,20,21,5,2
936,1255,27,10,21,21,5,2
1928,2339,26,11,22,21,5,2
3283,3752,25,11,23,21,5,2
4555,5018,25,12,24,21,5,2
4023,6499,25,12,1,22,6,2
4466,6935,25,12,2,22,6,2
4690,7109,24,12,3,22,6,2
4715,7034,24,11,4,22,6,2
4406,6658,24,11,5,22,6,2
3416,5580,23,10,6,22,6,2
1901,3876,23,10,7,22,6,2
911,2743,23,9,8,22,6,2
618,2331,23,9,9,22,6,2
595,2172,24,10,10,22,6,2
689,2018,25,9,11,22,6,2
895,2007,26,10,12,22,6,2
1194,2097,27,10,13,22,6,2
1423,2128,27,10,14,22,6,2
1659,2207,28,10,15,22,6,2
1750,2279,29,11,16,22,6,2
1464,1876,28,11,17,22,6,2
500,702,27,11,18,22,6,2
0,0,26,10,19,22,6,2
429,352,24,11,20,22,6,2
1012,967,24,11,21,22,6,2
1850,2008,25,12,22,22,6,2
2939,3342,25,13,23,22,6,2
4094,4596,24,13,24,22,6,2
4394,5506,24,13,1,23,7,2
4888,5954,24,14,2,23,7,2
5198,6177,24,15,3,23,7,2
5310,6174,23,15,4,23,7,2
5221,5810,23,15,5,23,7,2
4875,4751,23,15,6,23,7,2
4101,3094,22,15,7,23,7,2
3265,2041,22,15,8,23,7,2
2223,1663,25,16,9,23,7,2
1565,1642,29,18,10,23,7,2
1272,1671,32,19,11,23,7,2
1236,1819,33,19,12,23,7,2
1355,2008,35,19,13,23,7,2
1546,2132,36,19,14,23,7,2
1711,2553,37,20,15,23,7,2
1718,2270,36,20,16,23,7,2
1312,1975,36,20,17,23,7,2
338,766,35,20,18,23,7,2
0,0,35,20,19,23,7,2
475,298,34,22,20,23,7,2
1105,936,33,22,21,23,7,2
1918,1928,32,23,22,23,7,2
2873,3283,32,23,23,23,7,2
3916,4555,32,23,24,23,7,2
5184,4023,32,24,1,24,1,2
5717,4466,32,24,2,24,1,2
6016,4690,32,24,3,24,1,2
6138,4715,32,24,4,24,1,2
6094,4406,32,24,5,24,1,2
5843,3416,32,25,6,24,1,2
5355,1901,32,25,7,24,1,2
4756,911,32,25,8,24,1,2
3723,618,33,26,9,24,1,2
2858,595,33,27,10,24,1,2
2365,689,34,28,11,24,1,2
1996,895,34,29,12,24,1,2
1840,1194,35,29,13,24,1,2
1952,1423,35,31,14,24,1,2
2125,1659,35,31,15,24,1,2
2116,1750,35,31,16,24,1,2
1700,1464,35,31,17,24,1,2
511,500,35,31,18,24,1,2
0,0,34,31,19,24,1,2
486,429,33,31,20,24,1,2
1220,1012,33,32,21,24,1,2
2248,1850,33,32,22,24,1,2
3400,2939,33,32,23,24,1,2
4447,4094,34,32,24,24,1,2
5691,4394,34,32,1,25,2,2
6139,4888,34,32,2,25,2,2
6312,5198,34,33,3,25,2,2
6271,5310,34,33,4,25,2,2
5881,5221,34,33,5,25,2,2
4725,4875,35,33,6,25,2,2
2859,4101,35,33,7,25,2,2
1935,3265,35,33,8,25,2,2
1790,2223,35,33,9,25,2,2
1738,1565,35,33,10,25,2,2
1785,1272,35,33,11,25,2,2
1866,1236,35,33,12,25,2,2
2017,1355,35,33,13,25,2,2
2100,1546,34,32,14,25,2,2
2174,1711,35,31,15,25,2,2
2181,1718,35,31,16,25,2,2
1732,1312,34,31,17,25,2,2
615,338,34,31,18,25,2,2
0,0,33,30,19,25,2,2
424,475,33,29,20,25,2,2
1126,1105,32,28,21,25,2,2
2318,1918,32,28,22,25,2,2
3698,2873,32,28,23,25,2,2
4925,3916,32,28,24,25,2,2
5698,5184,31,28,1,26,3,2
6077,5717,31,27,2,26,3,2
6267,6016,31,26,3,26,3,2
6269,6138,31,26,4,26,3,2
5890,6094,30,25,5,26,3,2
4717,5843,30,25,6,26,3,2
2818,5355,29,25,7,26,3,2
1839,4756,29,24,8,26,3,2
1764,3723,30,25,9,26,3,2
1875,2858,33,25,10,26,3,2
1888,2365,35,26,11,26,3,2
2019,1996,37,27,12,26,3,2
2098,1840,37,28,13,26,3,2
2145,1952,38,28,14,26,3,2
2271,2125,38,28,15,26,3,2
2217,2116,37,28,16,26,3,2
1800,1700,38,28,17,26,3,2
662,511,37,28,18,26,3,2
0,0,37,29,19,26,3,2
377,486,36,29,20,26,3,2
1072,1220,36,29,21,26,3,2
2139,2248,35,29,22,26,3,2
3573,3400,34,29,23,26,3,2
4854,4447,34,29,24,26,3,2
6027,5691,33,29,1,27,4,2
6447,6139,33,28,2,27,4,2
6649,6312,32,28,3,27,4,2
6660,6271,31,28,4,27,4,2
6334,5881,32,28,5,27,4,2
5202,4725,32,28,6,27,4,2
3354,2859,31,28,7,27,4,2
2213,1935,31,28,8,27,4,2
1805,1790,33,29,9,27,4,2
1604,1738,34,29,10,27,4,2
1392,1785,37,29,11,27,4,2
1318,1866,38,28,12,27,4,2
1352,2017,39,28,13,27,4,2
1379,2100,39,28,14,27,4,2
1481,2174,39,28,15,27,4,2
1445,2181,39,28,16,27,4,2
1060,1732,39,28,17,27,4,2
243,615,38,28,18,27,4,2
0,0,37,27,19,27,4,2
514,424,36,27,20,27,4,2
1317,1126,36,27,21,27,4,2
2477,2318,35,27,22,27,4,2
3908,3698,35,27,23,27,4,2
5222,4925,35,28,24,27,4,2
5265,5698,35,29,1,28,5,2
5682,6077,35,30,2,28,5,2
5955,6267,35,31,3,28,5,2
5982,6269,35,32,4,28,5,2
5580,5890,35,32,5,28,5,2
4508,4717,35,33,6,28,5,2
2645,2818,36,34,7,28,5,2
1620,1839,36,35,8,28,5,2
1324,1764,38,36,9,28,5,2
1282,1875,38,37,10,28,5,2
1272,1888,39,37,11,28,5,2
1391,2019,39,37,12,28,5,2
1634,2098,39,38,13,28,5,2
1831,2145,40,38,14,28,5,2
2043,2271,39,37,15,28,5,2
2026,2217,39,37,16,28,5,2
1649,1800,38,37,17,28,5,2
689,662,38,37,18,28,5,2
0,0,37,36,19,28,5,2
308,377,37,36,20,28,5,2
904,1072,37,36,21,28,5,2
1951,2139,36,35,22,28,5,2
3429,3573,36,35,23,28,5,2
4604,4854,36,34,24,28,5,2
5187,6027,35,34,1,1,6,3
5554,6447,35,34,2,1,6,3
5767,6649,34,34,3,1,6,3
5754,6660,34,33,4,1,6,3
5381,6334,34,33,5,1,6,3
4296,5202,33,32,6,1,6,3
2520,3354,33,32,7,1,6,3
1497,2213,33,32,8,1,6,3
1242,1805,33,32,9,1,6,3
1119,1604,34,33,10,1,6,3
1062,1392,36,33,11,1,6,3
1170,1318,38,34,12,1,6,3
1316,1352,39,35,13,1,6,3
1362,1379,41,35,14,1,6,3
1452,1481,42,35,15,1,6,3
1446,1445,42,35,16,1,6,3
1121,1060,41,35,17,1,6,3
367,243,40,35,18,1,6,3
0,0,40,34,19,1,6,3
420,514,39,33,20,1,6,3
1008,1317,38,33,21,1,6,3
1853,2477,37,33,22,1,6,3
2965,3908,37,33,23,1,6,3
4113,5222,36,33,24,1,6,3
4057,5265,36,33,1,2,7,3
4563,5682,36,32,2,2,7,3
4799,5955,36,32,3,2,7,3
4878,5982,35,32,4,2,7,3
4798,5580,35,31,5,2,7,3
4342,4508,34,30,6,2,7,3
3697,2645,34,30,7,2,7,3
2803,1620,35,30,8,2,7,3
1960,1324,36,30,9,2,7,3
1371,1282,37,30,10,2,7,3
1224,1272,39,29,11,2,7,3
1280,1391,40,28,12,2,7,3
1489,1634,41,27,13,2,7,3
1689,1831,40,26,14,2,7,3
1796,2043,40,26,15,2,7,3
1770,2026,40,25,16,2,7,3
1410,1649,40,25,17,2,7,3
555,689,39,25,18,2,7,3
0,0,38,25,19,2,7,3
368,308,37,26,20,2,7,3
871,904,37,26,21,2,7,3
1552,1951,36,26,22,2,7,3
2471,3429,35,26,23,2,7,3
3481,4604,35,26,24,2,7,3
4836,5187,35,25,1,3,1,3
5302,5554,34,25,2,3,1,3
5533,5767,34,25,3,3,1,3
5579,5754,33,25,4,3,1,3
5542,5381,33,25,5,3,1,3
5211,4296,33,25,6,3,1,3
4732,2520,32,24,7,3,1,3
4005,1497,32,24,8,3,1,3
3076,1242,34,24,9,3,1,3
2495,1119,35,25,10,3,1,3
2292,1062,36,24,11,3,1,3
2243,1170,37,24,12,3,1,3
2289,1316,38,24,13,3,1,3
2452,1362,39,25,14,3,1,3
2572,1452,38,25,15,3,1,3
2471,1446,38,25,16,3,1,3
1942,1121,38,26,17,3,1,3
834,367,37,25,18,3,1,3
0,0,37,25,19,3,1,3
283,420,36,25,20,3,1,3
955,1008,35,25,21,3,1,3
1895,1853,34,24,22,3,1,3
3107,2965,33,25,23,3,1,3
4220,4113,32,24,24,3,1,3
6238,4057,32,24,1,4,2,3
6580,4563,31,23,2,4,2,3
6686,4799,31,23,3,4,2,3
6615,4878,30,23,4,4,2,3
6179,4798,30,22,5,4,2,3
4950,4342,30,22,6,4,2,3
3076,3697,30,22,7,4,2,3
2056,2803,29,22,8,4,2,3
1880,1960,30,21,9,4,2,3
1854,1371,31,22,10,4,2,3
1837,1224,32,23,11,4,2,3
1922,1280,34,24,12,4,2,3
2044,1489,36,24,13,4,2,3
2181,1689,37,24,14,4,2,3
2364,1796,37,26,15,4,2,3
2283,1770,37,26,16,4,2,3
1948,1410,36,25,17,4,2,3
887,555,35,26,18,4,2,3
0,0,33,26,19,4,2,3
283,368,33,26,20,4,2,3
981,871,32,25,21,4,2,3
2149,1552,32,24,22,4,2,3
3655,2471,31,23,23,4,2,3
4949,3481,31,23,24,4,2,3
5069,4836,30,21,1,5,3,3
5462,5302,30,21,2,5,3,3
5605,5533,30,21,3,5,3,3
5640,5579,29,20,4,5,3,3
5250,5542,28,20,5,5,3,3
4115,5211,28,19,6,5,3,3
2314,4732,28,18,7,5,3,3
1335,4005,28,19,8,5,3,3
1230,3076,29,19,9,5,3,3
1281,2495,31,20,10,5,3,3
1355,2292,32,20,11,5,3,3
1571,2243,34,20,12,5,3,3
1821,2289,36,21,13,5,3,3
1942,2452,37,21,14,5,3,3
2113,2572,36,21,15,5,3,3
2142,2471,37,21,16,5,3,3
1780,1942,36,21,17,5,3,3
860,834,34,21,18,5,3,3
0,0,33,21,19,5,3,3
245,283,32,21,20,5,3,3
939,955,31,21,21,5,3,3
2034,1895,31,21,22,5,3,3
3479,3107,31,20,23,5,3,3
4727,4220,31,20,24,5,3,3
6238,6238,30,20,1,6,4,3
6635,6580,30,20,2,6,4,3
6882,6686,29,20,3,6,4,3
6848,6615,30,20,4,6,4,3
6437,6179,29,20,5,6,4,3
5300,4950,29,20,6,6,4,3
3407,3076,30,21,7,6,4,3
2265,2056,30,21,8,6,4,3
1981,1880,32,21,9,6,4,3
1922,1854,34,23,10,6,4,3
1800,1837,37,23,11,6,4,3
1835,1922,39,24,12,6,4,3
1994,2044,41,25,13,6,4,3
2005,2181,43,25,14,6,4,3
2078,2364,42,27,15,6,4,3
1948,2283,43,27,16,6,4,3
1491,1948,43,27,17,6,4,3
628,887,42,27,18,6,4,3
0,0,40,27,19,6,4,3
358,283,39,27,20,6,4,3
1054,981,39,28,21,6,4,3
2202,2149,38,29,22,6,4,3
3605,3655,37,29,23,6,4,3
4988,4949,36,29,24,6,4,3
6166,5069,35,28,1,7,5,3
6577,5462,34,28,2,7,5,3
6757,5605,34,30,3,7,5,3
6737,5640,35,30,4,7,5,3
6354,5250,35,31,5,7,5,3
5198,4115,35,31,6,7,5,3
3294,2314,35,32,7,7,5,3
2179,1335,35,32,8,7,5,3
1849,1230,36,32,9,7,5,3
1649,1281,37,32,10,7,5,3
1513,1355,37,32,11,7,5,3
1490,1571,38,31,12,7,5,3
1613,1821,39,31,13,7,5,3
1698,1942,39,29,14,7,5,3
1826,2113,39,29,15,7,5,3
1799,2142,38,30,16,7,5,3
1452,1780,37,29,17,7,5,3
639,860,36,30,18,7,5,3
0,0,35,30,19,7,5,3
374,245,35,30,20,7,5,3
1134,939,35,29,21,7,5,3
2342,2034,35,29,22,7,5,3
3811,3479,34,29,23,7,5,3
5086,4727,34,28,24,7,5,3
4949,6238,34,28,1,8,6,3
5473,6635,34,28,2,8,6,3
5626,6882,33,27,3,8,6,3
5632,6848,33,27,4,8,6,3
5256,6437,32,26,5,8,6,3
4260,5300,32,27,6,8,6,3
2843,3407,32,26,7,8,6,3
1791,2265,31,26,8,8,6,3
1066,1981,31,26,9,8,6,3
622,1922,32,27,10,8,6,3
373,1800,33,27,11,8,6,3
276,1835,34,28,12,8,6,3
421,1994,34,28,13,8,6,3
599,2005,34,28,14,8,6,3
954,2078,33,29,15,8,6,3
1213,1948,33,29,16,8,6,3
1130,1491,33,29,17,8,6,3
601,628,33,29,18,8,6,3
0,0,32,28,19,8,6,3
501,358,31,29,20,8,6,3
1199,1054,32,28,21,8,6,3
2135,2202,31,28,22,8,6,3
3323,3605,31,28,23,8,6,3
4467,4988,31,28,24,8,6,3
3289,6166,31,28,1,9,7,3
3755,6577,30,28,2,9,7,3
4005,6757,30,28,3,9,7,3
4061,6737,30,27,4,9,7,3
3925,6354,30,28,5,9,7,3
3451,5198,30,28,6,9,7,3
2882,3294,30,27,7,9,7,3
2069,2179,30,27,8,9,7,3
1352,1849,30,27,9,9,7,3
988,1649,30,27,10,9,7,3
969,1513,31,27,11,9,7,3
1142,1490,31,27,12,9,7,3
1451,1613,32,27,13,9,7,3
1801,1698,34,27,14,9,7,3
2095,1826,36,27,15,9,7,3
2195,1799,38,26,16,9,7,3
1963,1452,39,24,17,9,7,3
1162,639,39,25,18,9,7,3
0,0,39,25,19,9,7,3
225,374,39,24,20,9,7,3
658,1134,40,23,21,9,7,3
1280,2342,39,21,22,9,7,3
2163,3811,38,21,23,9,7,3
3074,5086,37,21,24,9,7,3
3999,4949,37,21,1,10,1,3
4204,5473,36,21,2,10,1,3
4410,5626,36,21,3,10,1,3
4586,5632,35,20,4,10,1,3
4607,5256,34,20,5,10,1,3
4384,4260,32,19,6,10,1,3
3900,2843,32,19,7,10,1,3
3431,1791,30,19,8,10,1,3
2682,1066,31,19,9,10,1,3
2090,622,34,20,10,10,1,3
1785,373,38,20,11,10,1,3
1668,276,40,21,12,10,1,3
1796,421,42,22,13,10,1,3
2090,599,44,20,14,10,1,3
2388,954,45,20,15,10,1,3
2523,1213,47,20,16,10,1,3
2393,1130,48,20,17,10,1,3
1918,601,48,19,18,10,1,3
1070,0,47,19,19,10,1,3
0,501,43,23,20,10,1,3
264,1199,39,24,21,10,1,3
1196,2135,36,25,22,10,1,3
2387,3323,36,25,23,10,1,3
3564,4467,35,25,24,10,1,3
5188,3289,32,25,1,11,2,3
5595,3755,31,25,2,11,2,3
5761,4005,29,25,3,11,2,3
5769,4061,29,25,4,11,2,3
5438,3925,29,25,5,11,2,3
4392,3451,28,25,6,11,2,3
2354,2882,27,24,7,11,2,3
1120,2069,28,24,8,11,2,3
901,1352,29,25,9,11,2,3
902,988,33,27,10,11,2,3
914,969,35,28,11,11,2,3
1036,1142,38,28,12,11,2,3
1248,1451,39,28,13,11,2,3
1399,1801,41,28,14,11,2,3
1672,2095,42,28,15,11,2,3
1842,2195,43,28,16,11,2,3
1685,1963,44,28,17,11,2,3
1191,1162,44,28,18,11,2,3
597,0,43,28,19,11,2,3
0,225,42,29,20,11,2,3
480,658,40,30,21,11,2,3
1569,1280,39,30,22,11,2,3
2978,2163,37,30,23,11,2,3
4312,3074,37,30,24,11,2,3
5310,3999,36,30,1,12,3,3
5794,4204,36,31,2,12,3,3
6038,4410,36,31,3,12,3,3
6104,4586,36,31,4,12,3,3
5832,4607,36,32,5,12,3,3
4809,4384,35,31,6,12,3,3
2817,3900,35,31,7,12,3,3
1554,3431,35,31,8,12,3,3
1314,2682,36,32,9,12,3,3
1175,2090,37,33,10,12,3,3
1028,1785,39,33,11,12,3,3
959,1668,42,34,12,12,3,3
1010,1796,44,34,13,12,3,3
1067,2090,45,35,14,12,3,3
1214,2388,47,35,15,12,3,3
1230,2523,48,36,16,12,3,3
944,2393,48,36,17,12,3,3
509,1918,48,36,18,12,3,3
227,1070,47,37,19,12,3,3
0,0,45,37,20,12,3,3
591,264,44,38,21,12,3,3
1745,1196,44,38,22,12,3,3
3239,2387,43,39,23,12,3,3
4625,3564,43,39,24,12,3,3
4937,5188,43,39,1,13,4,3
5459,5595,42,40,2,13,4,3
5748,5761,43,41,3,13,4,3
5612,5769,43,41,4,13,4,3
5438,5438,43,41,5,13,4,3
4194,4392,44,42,6,13,4,3
2169,2354,45,43,7,13,4,3
1014,1120,45,43,8,13,4,3
895,901,45,44,9,13,4,3
980,902,46,44,10,13,4,3
963,914,48,46,11,13,4,3
1052,1036,48,46,12,13,4,3
1227,1248,49,46,13,13,4,3
1351,1399,50,47,14,13,4,3
1614,1672,50,47,15,13,4,3
1814,1842,51,48,16,13,4,3
1717,1685,51,49,17,13,4,3
1381,1191,51,49,18,13,4,3
918,597,50,49,19,13,4,3
0,0,50,49,20,13,4,3
257,480,51,49,21,13,4,3
1165,1569,50,49,22,13,4,3
2550,2978,48,46,23,13,4,3
3825,4312,47,44,24,13,4,3
5893,5310,45,41,1,14,5,3
6300,5794,43,39,2,14,5,3
6459,6038,41,37,3,14,5,3
6415,6104,40,35,4,14,5,3
6090,5832,39,33,5,14,5,3
4955,4809,38,32,6,14,5,3
2840,2817,37,31,7,14,5,3
1638,1554,36,30,8,14,5,3
1424,1314,37,30,9,14,5,3
1332,1175,39,30,10,14,5,3
1345,1028,41,30,11,14,5,3
1470,959,44,29,12,14,5,3
1641,1010,46,28,13,14,5,3
1690,1067,47,28,14,14,5,3
1845,1214,47,26,15,14,5,3
1880,1230,48,26,16,14,5,3
1691,944,47,24,17,14,5,3
1316,509,46,23,18,14,5,3
799,227,46,22,19,14,5,3
0,0,43,22,20,14,5,3
240,591,41,21,21,14,5,3
1174,1745,39,22,22,14,5,3
2600,3239,38,22,23,14,5,3
3945,4625,37,22,24,14,5,3
4025,4937,36,23,1,15,6,3
4421,5459,35,23,2,15,6,3
4608,5748,34,22,3,15,6,3
4605,5612,33,21,4,15,6,3
4257,5438,32,21,5,15,6,3
3206,4194,31,20,6,15,6,3
1229,2169,31,18,7,15,6,3
148,1014,31,16,8,15,6,3
0,895,30,15,9,15,6,3
31,980,30,14,10,15,6,3
139,963,30,15,11,15,6,3
376,1052,31,12,12,15,6,3
786,1227,32,11,13,15,6,3
1085,1351,33,11,14,15,6,3
1361,1614,32,10,15,15,6,3
1542,1814,31,10,16,15,6,3
1451,1717,31,10,17,15,6,3
1259,1381,30,10,18,15,6,3
885,918,29,10,19,15,6,3
390,0,28,10,20,15,6,3
753,257,27,10,21,15,6,3
1541,1165,26,9,22,15,6,3
2591,2550,25,8,23,15,6,3
3773,3825,24,8,24,15,6,3
3345,5893,24,7,1,16,7,3
3844,6300,24,8,2,16,7,3
4110,6459,23,8,3,16,7,3
4178,6415,24,7,4,16,7,3
4070,6090,23,7,5,16,7,3
3652,4955,22,6,6,16,7,3
2868,2840,21,6,7,16,7,3
2056,1638,21,6,8,16,7,3
1164,1424,21,6,9,16,7,3
591,1332,24,6,10,16,7,3
368,1345,26,7,11,16,7,3
399,1470,29,7,12,16,7,3
696,1641,31,6,13,16,7,3
1061,1690,34,7,14,16,7,3
1305,1845,37,9,15,16,7,3
1388,1880,38,12,16,16,7,3
1399,1691,38,15,17,16,7,3
1161,1316,38,19,18,16,7,3
603,799,38,21,19,16,7,3
0,0,36,24,20,16,7,3
261,240,35,25,21,16,7,3
938,1174,34,25,22,16,7,3
1877,2600,33,26,23,16,7,3
2846,3945,33,25,24,16,7,3
4252,4025,33,25,1,17,1,3
4700,4421,33,22,2,17,1,3
4913,4608,32,19,3,17,1,3
4968,4605,31,19,4,17,1,3
4868,4257,30,18,5,17,1,3
4554,3206,28,17,6,17,1,3
3946,1229,28,15,7,17,1,3
3281,148,27,14,8,17,1,3
2410,0,27,14,9,17,1,3
1774,31,29,13,10,17,1,3
1523,139,30,12,11,17,1,3
1432,376,31,11,12,17,1,3
1499,786,32,12,13,17,1,3
1749,1085,34,10,14,17,1,3
1959,1361,34,9,15,17,1,3
2080,1542,35,10,16,17,1,3
1974,1451,35,11,17,17,1,3
1640,1259,36,11,18,17,1,3
1062,885,35,11,19,17,1,3
0,390,34,12,20,17,1,3
153,753,34,14,21,17,1,3
1060,1541,33,15,22,17,1,3
2243,2591,33,14,23,17,1,3
3308,3773,32,15,24,17,1,3
5384,3345,30,15,1,18,2,3
5719,3844,29,13,2,18,2,3
5704,4110,27,13,3,18,2,3
5645,4178,27,13,4,18,2,3
5227,4070,26,13,5,18,2,3
4065,3652,25,13,6,18,2,3
1931,2868,24,11,7,18,2,3
814,2056,23,11,8,18,2,3
688,1164,24,12,9,18,2,3
763,591,27,11,10,18,2,3
854,368,29,11,11,18,2,3
1091,399,31,9,12,18,2,3
1409,696,33,8,13,18,2,3
1600,1061,35,6,14,18,2,3
1845,1305,35,4,15,18,2,3
1905,1388,35,3,16,18,2,3
1675,1399,35,2,17,18,2,3
1065,1161,34,3,18,18,2,3
479,603,33,2,19,18,2,3
0,0,31,3,20,18,2,3
507,261,30,3,21,18,2,3
1600,938,29,3,22,18,2,3
3029,1877,28,4,23,18,2,3
4278,2846,26,4,24,18,2,3
5187,4252,25,3,1,19,3,3
5607,4700,24,2,2,19,3,3
5784,4913,22,3,3,19,3,3
5828,4968,21,2,4,19,3,3
5467,4868,20,1,5,19,3,3
4543,4554,19,1,6,19,3,3
3008,3946,18,1,7,19,3,3
1894,3281,18,1,8,19,3,3
1155,2410,20,2,9,19,3,3
745,1774,23,2,10,19,3,3
496,1523,25,-1,11,19,3,3
316,1432,27,2,12,19,3,3
353,1499,29,3,13,19,3,3
402,1749,31,3,14,19,3,3
700,1959,33,3,15,19,3,3
883,2080,34,5,16,19,3,3
883,1974,34,7,17,19,3,3
664,1640,34,8,18,19,3,3
421,1062,34,9,19,19,3,3
0,0,33,10,20,19,3,3
543,153,32,14,21,19,3,3
1686,1060,30,21,22,19,3,3
3153,2243,30,21,23,19,3,3
4446,3308,29,24,24,19,3,3
4710,5384,29,25,1,20,4,3
5110,5719,29,26,2,20,4,3
5279,5704,29,27,3,20,4,3
5269,5645,29,27,4,20,4,3
4901,5227,29,27,5,20,4,3
3819,4065,29,28,6,20,4,3
1801,1931,30,28,7,20,4,3
822,814,30,29,8,20,4,3
655,688,31,29,9,20,4,3
711,763,31,30,10,20,4,3
686,854,32,30,11,20,4,3
766,1091,32,31,12,20,4,3
967,1409,33,31,13,20,4,3
1143,1600,33,32,14,20,4,3
1430,1845,33,32,15,20,4,3
1640,1905,34,32,16,20,4,3
1569,1675,34,31,17,20,4,3
1225,1065,33,31,18,20,4,3
856,479,33,31,19,20,4,3
0,0,32,30,20,20,4,3
196,507,32,30,21,20,4,3
1211,1600,32,29,22,20,4,3
2635,3029,31,29,23,20,4,3
3941,4278,30,27,24,20,4,3
4792,5187,29,25,1,21,5,3
5206,5607,29,24,2,21,5,3
5371,5784,28,21,3,21,5,3
5372,5828,27,20,4,21,5,3
5033,5467,26,19,5,21,5,3
3904,4543,26,19,6,21,5,3
1839,3008,25,19,7,21,5,3
790,1894,26,19,8,21,5,3
676,1155,27,19,9,21,5,3
780,745,28,19,10,21,5,3
